id;f_10
574d8a7adece4621b875a568a7d990f4;Robust Task Clustering for Deep Many-Task Learning
574fbe43ebe644828dc0f991eee9c4a6;
576d48ea53b84ef7815886ee083cf09c;DGCNN: Disordered Graph Convolutional Neural Network Based on the Gaussian Mixture Model
576f35b89cb8475a915f333151458241;
577a545914ef492fb5841e43863523e6;A New Fully Polynomial Time Approximation Scheme for the Interval Subset Sum Problem
579519a053e24221857df6c5a5e2b093;A Random Sample Partition Data Model for Big Data Analysis
57bb1de86ce446a3838c13cc07af9354;JADE - A Platform for Research on Cooperation of Physical and Virtual Agents
57d63d9ddbf24444b5d9023e2c333aec;Design and performance of dual-polarization lumped-element kinetic inductance detectors for millimeter-wave polarimetry
57d9a723867244f8a40105bee2e3a0cb;Semi-wavefront solutions in models of collective movements with density-dependent diffusivity
57e6dd6893824d9bb26eda710da6f722;Cloud-based Deep Learning of Big EEG Data for Epileptic Seizure Prediction
57e7e1f45f43435b9772adac6ea0e82c;Generalized multi-Galileons, covariantized new terms, and the no-go theorem for non-singular cosmologies
57ee20ba60b04dfc8cb73063946c1ca3;Learning Deep Networks from Noisy Labels with Dropout Regularization
57f1c39df5ff4b81a1c43a4f63da8070;Randomized Linear Programming Solves the Discounted Markov Decision Problem In Nearly-Linear (Sometimes Sublinear) Running Time
57fd43b9b98d48f1902194b0ea25592e;Instrument-Armed Bandits
5808917d7d98458392b1d1127c404938;Measures of Tractography Convergence
584ed26d2a724c379af7a45a4e65cafa;
58541d56b9e24b76a50256d3449e0065;Infinitary generalizations of Deligne's completeness theorem
5854d5d0f1284499a6af93a03dd90fb9;
5869666dbd9c4b428ac96e4a49de6928;Adaptive Interference Removal for Un-coordinated Radar/Communication Co-existence
586d69df8d6046339e977fe0ffa7145a;Automata in the Category of Glued Vector Spaces
5872c288a31a44799a86285b791b7d4c;Iterative Collaborative Filtering for Sparse Matrix Estimation
5872d8b9eb54443a8a8c2bbc52e3085d;Informed Sub-Sampling MCMC: Approximate Bayesian Inference for Large Datasets
588854bf0d3a41d59fbed445147d6ab8;Characterization of multivariate Bernoulli distributions with given margins
588a69f7bebb4bf89af0c0b69b4775e8;
588ea7b76168460fb9e7c0c4371f6818;Direct and Simultaneous Observation of Ultrafast Electron and Hole Dynamics in Germanium
5894025c3efe437ca9a80647c6f3ae6e;Regularized Ordinal Regression and the ordinalNet R Package
58e67f48aa504530a0682258d4592a73;A note on computing range space bases of rational matrices
590021257a554810bb4bd32459a93a38;Products of topological groups in which all closed subgroups are separable
591629c092984b1dba8a1874366d3691;Optimal Timing of Decisions: A General Theory Based on Continuation Values
5917f1c9e1ad4b6289c9294bdd148b5b;Clustering Patients with Tensor Decomposition
591b234200784ab793600cee1c5cedeb;Consistency of the plug-in functional predictor of the Ornstein-Uhlenbeck process in Hilbert and Banach spaces
59331927c90149e593ea7fe8bd669fc4;Identification of Treatment Effects under Conditional Partial Independence
59351e9b853744969b4ee2b27719cbe7;Supervised Typing of Big Graphs using Semantic Embeddings
593ba692a823438e9011d5720d8b237b;On unique continuation for solutions of the Schr{ö}dinger equation on trees
593e0196db6a4a2d942192987e3e51af;Global existence and convergence of $Q$-curvature flow on manifolds of even dimension
593f4ed263ac4c61bca3e18cfbd908b6;Improving on Q & A Recurrent Neural Networks Using Noun-Tagging
59473ae6fe8b4562bb1d2a35f109fb87;Best arm identification in multi-armed bandits with delayed feedback
594765a25cbb4233b5fed229500ce956;Non-existence of a Wente's $L^\infty$ estimate for the Neumann problem
5961167e9bbe4fc5af68649fb3f7cdc5;Stochastic Backward Euler: An Implicit Gradient Descent Algorithm for $k$-means Clustering
5982f13f325f45c38acb2ea61d4240e5;Generalization Tower Network: A Novel Deep Neural Network Architecture for Multi-Task Learning
59a553e75b44467385786521cae12d6f;A giant with feet of clay: on the validity of the data that feed machine learning in medicine
59a595c746544adcafb56366fc6b9b75;Parameterized complexity of machine scheduling: 15 open problems
59ae190beb4f41bb8c12031ed9404210;Consistent hydrodynamic theory of chiral electrons in Weyl semimetals
59c199cbc2f04f9da771cd4233730f59;Universal partial sums of Taylor series as functions of the centre of expansion
59fb568a334647c7bdd0f0aeb70ae7d0;Congruent families and invariant tensors
5a0925bf06ff45dfa776c6686f171e9a;Developing a machine learning framework for estimating soil moisture with VNIR hyperspectral data
5a1046e293964742b9ae47be4b423975;Development of a computer-aided design software for dental splint in orthognathic surgery
5a19a0b3dfbf4230a1cf56e6c23e53ce;The Prescribed Ricci Curvature Problem on Homogeneous Spaces with Intermediate Subgroups
5a21d9c935224b4198dcb2b422f5e12f;Unidirectional control of optically induced spin waves
5a2f86870b0c4165a5f4e583d3471bb7;
5a379716c51e464383a16bd258620211;Uniform Rates of Convergence of Some Representations of Extremes : a first approach
5a3cb953692e41d5b66c4cfa5814c4ae;Assessment of sound spatialisation algorithms for sonic rendering with headsets
5a45141371344d46a9ad9a80c62a181c;In-Place Initializable Arrays
5a554911892c4019b12307d540bdca05;IoT Data Analytics Using Deep Learning
5a71f1618f734735a4d4a335742ba3eb;Efficient Algorithms for t-distributed Stochastic Neighborhood Embedding
5a7ff6eaf95d404982acd8059652b62c;Nearly circular domains which are integrable close to the boundary are ellipses
5ab96611b5ca46fb83fee6ab1a0f8a47;Asymptotics for high-dimensional covariance matrices and quadratic forms with applications to the trace functional and shrinkage
5aba4f9f5aab417292b823a8dc7e09be;Obstructions to planarity of contact 3-manifolds
5abd3eb5bbb8410d95c0e1f244fc548b;Defining and estimating stochastic rate change in a dynamic general insurance portfolio
5abfaf3750b445fa8b4b9af9620f0a11;An independent axiomatisation for free short-circuit logic
5adc74b84d014890ba7c5bd08106e43d;Constraints on Super-Earths Interiors from Stellar Abundances
5af0c0aa34e7467a820e0063f3af5c23;Iteration of Quadratic Polynomials Over Finite Fields
5afa2dcc0e5348b9a8165496ccc7e6f3;Control refinement for discrete-time descriptor systems: a behavioural approach via simulation relations
5afd58082e1d40019fdd56e59c08c23c;Toeplitz Order
5b0766dc28dc4842a18c5e5b17e97a63;A Las Vegas algorithm to solve the elliptic curve discrete logarithm problem
5b15ae37c2bd42efab9430bc6c18f602;The influence of contrarians in the dynamics of opinion formation
5b17f24afe9b4c40b1593281e2e2352c;
5b3edf4fcba14120be27edf9953771f3;Theory of $L$-edge spectroscopy of strongly correlated systems
5b50942913ba4544afc6d811f0856e83;Safe Non-blocking Synchronization in Ada 202x
5b6184821943487c8a3b0967c73d1243;Nematic phase with colossal magnetoresistance and orbital polarons in manganite La$_{1-x}$Sr$_x$MnO$_3$
5b6492d223214a75ba616c83409914a9;On the Binary Lossless Many-Help-One Problem with Independently Degraded Helpers
5b70af57fb934296b96636914d9be0b7;Bayesian analysis of 210Pb dating
5b7c5c0a2a2545b9a59771c3f949850e;Discretization-free Knowledge Gradient Methods for Bayesian Optimization
5b8cf7adea53466d9fe9c030d0b22df8;Topic supervised non-negative matrix factorization
5ba1b064347a435eba4f7784bba4b2d1;Asymptotic network models of subwavelength metamaterials formed by closely packed photonic and phononic crystals
5ba263e97718493ab753eba670309900;Sleep Stage Classification Based on Multi-level Feature Learning and Recurrent Neural Networks via Wearable Device
5ba49937b0be4578a39a4a6bd27e04e4;LQG Control and Sensing Co-design
5ba8e99da2b3468b963a0a9ad49bfb5a;Shatter functions with polynomial growth rates
5bb11b28d9da478e89fefa835b72470e;Laplace approximation and the natural gradient for Gaussian process regression with the heteroscedastic Student-t model
5bb49d08aae24a5eb2a9bb4a4c38e851;Subspace Clustering with Missing and Corrupted Data
5bbe80dc193e4ba4a9e9e4b9cedf65f2;The Feeling of Success: Does Touch Sensing Help Predict Grasp Outcomes?
5bd208f3b8ad4da0ad71fea1e738aaa2;Ore's theorem on subfactor planar algebras
5c024880c0af48c8b86ffb885234c647;The algebraic structure of cut Feynman integrals and the diagrammatic coaction
5c025078e7b94fbca2020da1f9d1dac6;Position Aided Beam Alignment for Millimeter Wave Backhaul Systems with Large Phased Arrays
5c04674e04d7499ea99a83b2bec7eedc;Flag representations of mixed volumes and mixed functionals of convex bodies
5c08fc804cbb40eaa61dfdc4b8a28551;Optical Mapping Near-eye Three-dimensional Display with Correct Focus Cues
5c08fcee8ca645e6932f31ed8e62eec7;Model compression as constrained optimization, with application to neural nets. Part II: quantization
5c19e59ffc7943b1814302baac0454a7;
5c3e5dd96cea478fb52c251b7c38eb8c;Localized heat perturbation in harmonic 1D crystals. Solutions for an equation of anomalous heat conduction
5c5e66d9493d45a0a40916b6700ec715;"Basic concepts and tools for the Toki Pona minimal and constructed language: description of the language and main issues; analysis of the vocabulary; text synthesis and syntax highlighting; Wordnet synsets"
5c62ea6f426945409658d0373d7a60c2;Controllability of temporal networks: An analysis using higher-order networks
5c691462ded146f4b8430f3e9cd6461f;A Classification-Based Study of Covariate Shift in GAN Distributions
5c7e9408b4b94b759ed2fd9b2e04f8c2;Darboux and Binary Darboux Transformations for Discrete Integrable Systems. II. Discrete Potential mKdV Equation
5cba89257a8d4bbe8332ce0b30bb3269;Generating GraphQL-Wrappers for REST(-like) APIs
5cc5d7ad8d1d48149312e1f659340e9a;Portfolio diversification and model uncertainty: a robust dynamic mean-variance approach
5ccb3f7a739b45e5a528b63d07632178;
5ccd0a6c62c845838205fb184053294f;Recurrent Deterministic Policy Gradient Method for Bipedal Locomotion on Rough Terrain Challenge
5d3416ccbb474445b5264c20fb5523e6;The GAN Landscape: Losses, Architectures, Regularization, and Normalization
5d529c92fa5647bb971d476457cc07ee;Convergence of the Forward-Backward Algorithm: Beyond the Worst Case with the Help of Geometry
5d5c8e616ae4424686f5ced74029d978;
5d6c88210c17410495602ff779866574;
5d82f862a3fb4b27b3c999d212753707;Asymptotic coverage probabilities of bootstrap percentile confidence intervals for constrained parameters
5d8ad621c72740e1ad6a915219615175;Periodic solution for strongly nonlinear oscillators by He's new amplitude-frequency relationship
5d99b715258a4761ad85c6aaa2419096;Sorting sums of binary decision summands
5d9a2539ae694e03bd74233ef904c065;Reputation is required for cooperation to emerge in dynamic networks
5da131271eb1476896e167a3dc986bda;Deep vs. Diverse Architectures for Classification Problems
5dc95909b3e7455d9bde4495bfd799cd;Phenotype-based and Self-learning Inter-individual Sleep Apnea Screening with a Level IV Monitoring System
5dd8ed598a63427aa8bb23e1a857e639;Virtual Breakpoints for x86/64
5ddc68282b3345c8b30bee724da7a76d;Traffic Graph Convolutional Recurrent Neural Network: A Deep Learning Framework for Network-Scale Traffic Learning and Forecasting
5e09d27df3174419959c8bcc8eccd803;A Projected Inverse Dynamics Approach for Dual-arm Cartesian Impedance Control
5e1aa956a03c4562a43e703668e0247a;Malaria Likelihood Prediction By Effectively Surveying Households Using Deep Reinforcement Learning
5e3c500af70d4ea9876adee435b021a0;In Search of an Entity Resolution OASIS: Optimal Asymptotic Sequential Importance Sampling
5e41759439cf4ac59d8ed5418867fa97;On the Pervasiveness of Difference-Convexity in Optimization and Statistics
5e4182bbed0941d59f9c18519c019dc6;Decentralization of Multiagent Policies by Learning What to Communicate
5e4831919744423c8479533892a07b32;On Certain Properties of Convex Functions
5e50e0e4fbfa47b1b0f55f1037fb393f;
5e68007e0eb54211923d2405cf2a1ab8;Pay-with-a-Selfie, a human-centred digital payment system
5e68bc79fc0f490abffd2daa64bd7997;A Data Science Approach to Understanding Residential Water Contamination in Flint
5e6ea553c7cb4fe690f7713f3dc73539;Lipschitz regularity of deep neural networks: analysis and efficient estimation
5e70062f185c45ebb2f0682fec2fac28;Deep Illumination: Approximating Dynamic Global Illumination with Generative Adversarial Network
5e75e146c38b4582a773740e7d20dc07;Risk-Sensitive Cooperative Games for Human-Machine Systems
5e8d20992ed34d69a91236716ad5868d;An Achilles' Heel of Term-Resolution
5e8dd9b2019d481780f504e1b4c71c9c;
5e8e54abf74140ee88b5d0f5ddeab6b3;A computational method for estimating Burr XII parameters with complete and multiple censored data
5e912bb6c8dd4fecbf74050ce96ef0dd;Relaxation of the EM Algorithm via Quantum Annealing for Gaussian Mixture Models
5ea530f867014d47b54a6ff77f9bdcfe;Classifying Symmetrical Differences and Temporal Change in Mammography Using Deep Neural Networks
5ec2a0f230194316b54411507ca3c7f1;AndroVault: Constructing Knowledge Graph from Millions of Android Apps for Automated Analysis
5ec5d47535094a8db1cea9b3e7dc9a8b;Uniqueness of planar vortex patch in incompressible steady flow
5ef3525f36d240a5beec007ca03bacf5;Akhmediev Breathers and Peregrine Solitary Waves in a Quadratic Medium
5f032373b0474342ae6bca9be803f8df;Combating Fake News: A Survey on Identification and Mitigation Techniques
5f1aacc4903c4e808301cea5d5b3a58d;On discrimination between two close distribution tails
5f24b041bf3548afa79c97e053f9d954;How Wrong Am I? - Studying Adversarial Examples and their Impact on Uncertainty in Gaussian Process Machine Learning Models
5f334aaf4eae41b4b906544a8bd4a062;Small-dimensional representations of algebraic groups of type $A_l$
5f341f97f5e04803a2c19433491e306e;On stably trivial spin torsors over low-dimensional schemes
5f371177c0324269ad7095951fd22816;Model-Based Clustering of Nonparametric Weighted Networks
5f3e5e1b44634341a04d4e3d47e633f0;Effects of initial spatial phase in radiative neutrino pair emission
5f488c4847df4e65a593a932cc0538b0;Quantum critical response: from conformal perturbation theory to holography
5f5383559aca4c0c94495f764a2deb5a;The Fourier algebra of a rigid $C^{\ast}$-tensor category
5f778ccedf4f4b3a9ba2438eefdedf86;Systems of small linear forms and Diophantine approximation on manifolds
5f8cf750194746bf9c2410475ae0ae36;Search for Interstellar LiH in the Milky Way
5f90d87f11e647e78010783f65be3267;The Individual Impact Index ($i^3$) Statistic: A Novel Article-Level Citation Metric
5f962f7d33ce45078ad6308ef93d7f44;
5fc9881c443c4b59b0b9e2b99d964305;
5fdcd35d10614e56bbd44e427c32aa71;Decentralized Task Allocation in Multi-Robot Systems via Bipartite Graph Matching Augmented with Fuzzy Clustering
5fe8fe976bc7482cad42ed9ce5325872;Clamped seismic metamaterials: Ultra-low broad frequency stop-bands
600daaef951444108a6f65071415f2e2;Impact of Detour-Aware Policies on Maximizing Profit in Ridesharing
6015f11ba8c245f18488183d4199c5cd;
6032183a192644dbabd1458715d6c462;Adversarial Connective-exploiting Networks for Implicit Discourse Relation Classification
603377b98474401ab5765e047c32adb9;Web Video in Numbers - An Analysis of Web-Video Metadata
6040495845fd4d6e93d82ba2309c9e9a;Auto-Meta: Automated Gradient Based Meta Learner Search
6047489e7cbe458a96e7ab12e750a43c;Two-Stream 3D Convolutional Neural Network for Skeleton-Based Action Recognition
607b9250b0ab487b8cd7b6514d944f32;Inverse Reinforce Learning with Nonparametric Behavior Clustering
608b5b744d23430eaceec43bebcb6a72;Conditional Neural Processes
6090e517aae7416798a8c8c15aa853d0;Driven by Excess? Climatic Implications of New Global Mapping of Near-Surface Water-Equivalent Hydrogen on Mars
60adc2ad931a432fbfcbc500700b2e8a;The universal connection for principal bundles over homogeneous spaces and twistor space of coadjoint orbits
60b483f2db5745b8bdc29d54e61daac8;Polynomial Relations Between Matrices of Graphs
60b76058258c41fbaf2e12808b818ff6;Mean-variance portfolio selection under partial information with drift uncertainty
60bc6f1e5c16494284c0420dc2ea3360;When to Invest in Security? Empirical Evidence and a Game-Theoretic Approach for Time-Based Security
